

So. The calls will be from an IVR? Automated voice?	Not Found
Reminder 1.30 pm task duvet today	Not Found
ok thanks for reminding	Not Found
Hi sayali can u pls remind for the cat food at 10pm today	the cat food
Set 2 alarm for 9.30 am and 8.00 pm	Not Found
23 11 miting plzzz reminder mee	Not Found
Reminder on 22nd for visiting chakiat on 23rd	visiting chakiat
REMIND ME TO RENEW INSURANCE OF EVALIA ON 10/1/17	RENEW INSURANCE OF EVALIA
Also please remind to go gyming everyday at 6.50 pm	go gyming
Do i have to have internet access for the reminder services to work?	have internet access and services to work
Call me at 8:15am to 9:00am after every 2mins	Not Found
Can you please set a reminder for today at 6 p.m?	Not Found
Ya that would be greay	Not Found
By which mode will you remind	which mode will you remind
I want to speak and put a reminder without typing	speak and put a reminder without typing
Can u plz set timing to 12pm to 8pm	Not Found
All the reminder came just now	Not Found
I wanted to chaing madam & am Luthemath data	chaing madam & am Luthemath data
Thanks for reminder guys	Not Found
11.59 - 17 jan	Not Found
Today remind me to buy napkins at 07:30 PM	buy napkins
Add reminder to keep calm and be silent	keep calm and be silent
Could you remind me to send quote in half and hour	send quote
Call me at 9:00 pm	Call me
Please call me at 7.35	Not Found
18 december is birthday of my friend jayachandran's daughter	birthday of my friend jayachandran's daughter
I set the reminder at 12.00 am	Not Found
Remind me for activa insurance renewal	activa insurance renewal
Please i naver need my all reminder	Not Found
dvd,fan,ticket book,garden,call rekha,iron,recharge,washer,med chkup	ticket book and call rekha,iron,recharge,washer,med chkup
Remind me to pay my car EMI on 23/11/16 around 9 in evening.	pay my car EMI
Remind me to speak with kalpatru's parents regarding meeting.	speak with kalpatru's parents regarding meeting
I am getting reminders only when I am opening the application...	getting reminders and opening the application...
Please make this reminder as 12pm to 9pm just for monday to friday	Not Found
Remind to check on food	check on food
But make a call on 91 866 005 8991	But make a call
Need to set a reminder	Not Found
Listn na jzt remind me tomorrow to take fullscapes all subjects digest....	take fullscapes all subjects digest....
Remind me tomorrow morning at 9 am for the bank deposit	for the bank deposit
Can you please remind me for a haircut tomorrow at 8:30am	a haircut
You can remind me after 8:00 pm too	Not Found
Please edit the morning alarm	Not Found
When is my alarm scheduled	When
Hi!can you please remind me to keep the kitty money tomorrow morning at 10:30	keep the kitty money
Can you remind me to eat ice cream everyday	eat ice cream
please remind me to service my vehicle at 2:00pm today	service my vehicle
Another b-day reminder	Not Found
Remind me to go home at 9 pm today	go home
Set my class reminder at 11.15am	Not Found
9911857301	Not Found
Reshma, remind me to write mail to my professor at 1130	write mail to my professor
Can u please remind me today at 3.45 to carry my shoe and blazers	carry my shoe and blazers
Remind me to deliver a book to bhavika by 11.00am today I.e 9-1-2017	deliver a book to bhavika
Please unsubscribe the every Sunday's formuale book reminder	Not Found
Remind me on 9th Dec	Not Found
8 am	Not Found
Schedule another meeting tomorrow for vlsi-lab at vemue two pm	another meeting
Remind me to go to library tomorrow at 10 am	go to library
When i opned the app.. Then reminder comea	comea
Remind me abt going to Airport on 22ndnov at. 10a.m.thanqe.	abt going to Airport and 10a.m.thanqe
Sorry i want reminder for 30 Dec 2016 Time : 11 55 PM	Not Found
Remind me for paying rent today	paying rent
Remind me about buying pen & cold coffee	buying pen & cold coffee
Tomorrow remind me to buy bed head silver spray from hakim alim around 4:00pm	buy bed head silver spray
Change the reminder time	Not Found
Set a reminder for that at 12:30	Not Found
But can I get call for this	Not Found
Thanks and remind me to fix an appointment with guru at 9.30 am	fix an appointment with guru
Remind me tomorrow morning @ 8am	Not Found
If you could tell me about champ cash app	champ cash app
Remind me at 8pm today	Not Found
Thnq for reminding me	reminding me
Set an reminder	Not Found
Remind me to wash my clothes at 11 pm today	wash my clothes
Please delete all the alarms	delete all the alarms
Just remind me to fill tdv form	fill tdv form
Please remind me of my insurance policy payment..on 10 Dec 16	my insurance policy payment
remind me to take a notebook	take a notebook
Remind me on 30th november to take rs.450 from kishan	take rs.450 from kishan
I have to add more reminders	add more reminders
Could you remind me tomorrow afternoon at 1330 hrs that I need to pay Jeevan ?	pay Jeevan
What to get the wakeup call we should need internet for that ?	get the wakeup and internet for that ?
Well thanks Shraddha for reminders.. I appreciate it..	Not Found
Plz set up a reminder for tomorow at 9.30 am Subject- send s 13th nov event	send s 13th
Office cab @11-45Am	Not Found
Thank you ... I have done the work... As I am in meetings I couldn't pick call...	Thank you ... I have done the work...
The app will work for this even when the phone is offline for this reminder??	The app will work for this even when the phone
Remind me to wash towels in the next 15 minutes	wash towels
set a alram at 5 am	Not Found
To call jishnu da at 9 a.m. today and fix the conference time in the evening.	call jishnu da and fix the conference time
Will u plz remind me aftr 10 min...jst bcoz I want to go smewhere ..so plzz	go smewhere ..so plzz
Set a reminder to eat at 9 pm today	eat
Just want to set the remainder	Not Found
Remind me only haptik app	haptik app
Put a reminder for 30/12/16,friday Matter is- check shopping list ...inside the pen box	check shopping list ...inside the pen box
Need a reminder for aditya fee pay on jan 04, 2017 at 10.45AM	aditya fee pay
Set alarm for today after every one hour till 5 am	Not Found
Hey can u remind me to do my 4g recharge on 21st december 12:30 am night	do my 4g recharge
Remind me to take adarsh's documents on Monday. Remind me tomorrow night	take adarsh's documents
Wht r the reminders for today	Wht r the reminders
SSC Exam form filling reminder...	SSC Exam form filling
Ya	Not Found
Remind me tomorrow at 12 for my meeting with Ms Neetu Ohri at 2pm tomorrow	meeting with Ms Neetu Ohri
How can I Herr just use a simple reminder	Not Found
How reminder will work ?	work
Daily schedule	Not Found
Remind me for pratul haria at 9 pm today	pratul haria
Remind me Tomorrow at 9:45 am to talk with roshan about nose pin..	talk with roshan about nose pin
Also remind me on 15 December 11 am that I.ve to send the Monthly Report to UNICEF	I.ve to send the Monthly Report
Thanks pourush	Not Found
Reminder Jan 1st around 1pm.. Friends coming over at 4pm.. Thanx	Friends coming over
Reminder about kakali	kakali
Please remind me to pay electricity bill tomorrow at 9.a.m. morning	pay electricity bill
Need remainder	Not Found
pls remind me	Not Found
Please delete the previous reminder set for 4:30 am on Jan 09, Monday	Not Found
Change it to msg reminder	msg reminder
u guys give me only miss call	miss call
Remind me at 10am everyday for tea	tea
Can u plz remind me	Not Found
Pls close my reminders	close my reminders
Where is shradha?	Where and shradha?
I wanted to know about the order placed through Flipkart	know about the order placed through Flipkart
Can u also remind me to cal snigdha at 8pm	cal snigdha
plz reminds me that on cv print	on cv print
Remind me above task @ 3	Not Found
Marriage of daughter of Sumantra on 2nd February. Please remind me on 30th January.	Not Found
Need a reminder to eat every 2 hrs	eat
Also set a reminder on 9667000974 at 10.30 am on 9.1.2017	Not Found
hey,remind me to sleep after 30 minutes	sleep
Hey get me a alarm of 6pm for work out	work out
Can you set reminder for my friend??	my friend??
Remind me 'blue orange' on 6th jan. 7PM to 12 midnight. Every hour	blue orange'
Remind me to submit electricity and gas bill tomorrow at 10am	submit electricity and gas bill
Remind me agaain and again First at 2.45 then 2.50	agaain and again First
Need a reminder at 9am to give my passport to tanya	give my passport to tanya
U forgot to call me	call me
I need a call at 11 itself	I need a call
Plz alert me when is the lowest flight fare from delhi to Goa in January last week or feb 1st week	lowest flight fare
Remind me to check Linkedin, gmail, yahoo everyday	check Linkedin, gmail, yahoo
Set a reminder @ 6:30 pm	Not Found
Please remind me to file for reimbursement today 9pm	file for reimbursement
Thankyou for all reminders ??????	all reminders
Can I add one more reminder pls	Not Found
How can I set reminder for my investment and lone EMI	my investment and lone EMI
Mr. Rajendra see now I am getting reminder once I opened your app	Not Found
But I haven't set thebreminder	Not Found
Schedule it every day frm today till 17nov	Not Found
Do you know which task am i talking about ?	which task am i talking about ?
Remind me tommorow	Not Found
Remind me of my frnds birthday on 30 jan	my frnds birthday
Date: November 7, 2016 Time: 12 02 p.m. Name of Person: Shree electrical ko call karana hai	Shree electrical ko call karana hai
I sleep all day.	I sleep all day
Please cancell wakeup call @5:20	wakeup call
Means u have scheduled 6 alarms in a gap of 10min	have scheduled 6 alarms
